y00,y01,y02,y03,y04,y05,y06,y10,y11,y12,y13,y14,y15,y16,y20,y21,y22,y23,y24,y25,y26,y30,y31,y32,y33,y34,y35,y36
0.000000000,-0.000000000,0.000000000,-0.000000007,0.000000087,-0.000000876,0.000007108,0.000000000,-0.000000000,0.000000002,-0.000000024,0.000000273,-0.000002480,0.000018334,0.000000000,-0.000000000,0.000000006,-0.000000076,0.000000788,-0.000006529,0.000044314,0.000000000,-0.000000001,0.000000018,-0.000000224,0.000002116,-0.000016111,0.000101050
0.000000000,-0.000000000,0.000000000,-0.000000007,0.000000086,-0.000000870,0.000007065,0.000000000,-0.000000000,0.000000002,-0.000000024,0.000000271,-0.000002465,0.000018226,0.000000000,-0.000000000,0.000000006,-0.000000075,0.000000783,-0.000006489,0.000044059,0.000000000,-0.000000001,0.000000018,-0.000000222,0.000002103,-0.000016015,0.000100486
0.000000000,-0.000000000,0.000000000,-0.000000007,0.000000086,-0.000000865,0.000007022,0.000000000,-0.000000000,0.000000002,-0.000000023,0.000000269,-0.000002450,0.000018118,0.000000000,-0.000000000,0.000000006,-0.000000075,0.000000778,-0.000006450,0.000043806,0.000000000,-0.000000001,0.000000018,-0.000000221,0.000002090,-0.000015921,0.000099925
0.000000000,-0.000000000,0.000000000,-0.000000007,0.000000085,-0.000000859,0.000006979,0.000000000,-0.000000000,0.000000002,-0.000000023,0.000000268,-0.000002434,0.000018011,0.000000000,-0.000000000,0.000000005,-0.000000074,0.000000773,-0.000006411,0.000043554,0.000000000,-0.000000001,0.000000018,-0.000000219,0.000002077,-0.000015826,0.000099367
0.000000000,-0.000000000,0.000000000,-0.000000007,0.000000085,-0.000000854,0.000006937,0.000000000,-0.000000000,0.000000002,-0.000000023,0.000000266,-0.000002419,0.000017905,0.000000000,-0.000000000,0.000000005,-0.000000074,0.000000768,-0.000006372,0.000043304,0.000000000,-0.000000001,0.000000018,-0.000000218,0.000002064,-0.000015733,0.000098812
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000084,-0.000000848,0.000006895,0.000000000,-0.000000000,0.000000001,-0.000000023,0.000000264,-0.000002404,0.000017799,0.000000000,-0.000000000,0.000000005,-0.000000073,0.000000763,-0.000006333,0.000043055,0.000000000,-0.000000001,0.000000018,-0.000000216,0.000002051,-0.000015639,0.000098261
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000083,-0.000000843,0.000006853,0.000000000,-0.000000000,0.000000001,-0.000000023,0.000000262,-0.000002389,0.000017694,0.000000000,-0.000000000,0.000000005,-0.000000073,0.000000759,-0.000006294,0.000042807,0.000000000,-0.000000001,0.000000018,-0.000000215,0.000002038,-0.000015547,0.000097712
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000083,-0.000000837,0.000006811,0.000000000,-0.000000000,0.000000001,-0.000000023,0.000000261,-0.000002374,0.000017589,0.000000000,-0.000000000,0.000000005,-0.000000072,0.000000754,-0.000006256,0.000042561,0.000000000,-0.000000001,0.000000017,-0.000000213,0.000002025,-0.000015455,0.000097166
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000082,-0.000000832,0.000006770,0.000000000,-0.000000000,0.000000001,-0.000000022,0.000000259,-0.000002359,0.000017485,0.000000000,-0.000000000,0.000000005,-0.000000072,0.000000749,-0.000006218,0.000042316,0.000000000,-0.000000001,0.000000017,-0.000000212,0.000002013,-0.000015363,0.000096623
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000082,-0.000000827,0.000006729,0.000000000,-0.000000000,0.000000001,-0.000000022,0.000000257,-0.000002345,0.000017382,0.000000000,-0.000000000,0.000000005,-0.000000072,0.000000744,-0.000006180,0.000042073,0.000000000,-0.000000001,0.000000017,-0.000000211,0.000002000,-0.000015272,0.000096082
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000081,-0.000000821,0.000006688,0.000000000,-0.000000000,0.000000001,-0.000000022,0.000000256,-0.000002330,0.000017279,0.000000000,-0.000000000,0.000000005,-0.000000071,0.000000739,-0.000006143,0.000041831,0.000000000,-0.000000001,0.000000017,-0.000000209,0.000001988,-0.000015181,0.000095545
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000081,-0.000000816,0.000006647,0.000000000,-0.000000000,0.000000001,-0.000000022,0.000000254,-0.000002316,0.000017176,0.000000000,-0.000000000,0.000000005,-0.000000071,0.000000735,-0.000006105,0.000041590,0.000000000,-0.000000001,0.000000017,-0.000000208,0.000001975,-0.000015091,0.000095011
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000080,-0.000000811,0.000006607,0.000000000,-0.000000000,0.000000001,-0.000000022,0.000000252,-0.000002301,0.000017075,0.000000000,-0.000000000,0.000000005,-0.000000070,0.000000730,-0.000006068,0.000041350,0.000000000,-0.000000001,0.000000017,-0.000000207,0.000001963,-0.000015002,0.000094479
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000080,-0.000000806,0.000006567,0.000000000,-0.000000000,0.000000001,-0.000000022,0.000000251,-0.000002287,0.000016974,0.000000000,-0.000000000,0.000000005,-0.000000070,0.000000725,-0.000006031,0.000041112,0.000000000,-0.000000001,0.000000017,-0.000000205,0.000001951,-0.000014913,0.000093950
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000079,-0.000000801,0.000006527,0.000000000,-0.000000000,0.000000001,-0.000000022,0.000000249,-0.000002273,0.000016873,0.000000000,-0.000000000,0.000000005,-0.000000069,0.000000721,-0.000005994,0.000040875,0.000000000,-0.000000001,0.000000017,-0.000000204,0.000001938,-0.000014824,0.000093424
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000079,-0.000000795,0.000006487,0.000000000,-0.000000000,0.000000001,-0.000000021,0.000000247,-0.000002258,0.000016773,0.000000000,-0.000000000,0.000000005,-0.000000069,0.000000716,-0.000005958,0.000040640,0.000000000,-0.000000001,0.000000016,-0.000000203,0.000001926,-0.000014736,0.000092901
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000078,-0.000000790,0.000006447,0.000000000,-0.000000000,0.000000001,-0.000000021,0.000000246,-0.000002244,0.000016674,0.000000000,-0.000000000,0.000000005,-0.000000068,0.000000711,-0.000005922,0.000040406,0.000000000,-0.000000001,0.000000016,-0.000000201,0.000001914,-0.000014649,0.000092381
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000077,-0.000000785,0.000006408,0.000000000,-0.000000000,0.000000001,-0.000000021,0.000000244,-0.000002230,0.000016575,0.000000000,-0.000000000,0.000000005,-0.000000068,0.000000707,-0.000005886,0.000040173,0.000000000,-0.000000001,0.000000016,-0.000000200,0.000001902,-0.000014562,0.000091864
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000077,-0.000000780,0.000006369,0.000000000,-0.000000000,0.000000001,-0.000000021,0.000000243,-0.000002216,0.000016477,0.000000000,-0.000000000,0.000000005,-0.000000067,0.000000702,-0.000005850,0.000039941,0.000000000,-0.000000001,0.000000016,-0.000000199,0.000001890,-0.000014475,0.000091349
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000076,-0.000000775,0.000006330,0.000000000,-0.000000000,0.000000001,-0.000000021,0.000000241,-0.000002202,0.000016379,0.000000000,-0.000000000,0.000000005,-0.000000067,0.000000698,-0.000005814,0.000039711,0.000000000,-0.000000001,0.000000016,-0.000000197,0.000001879,-0.000014389,0.000090837
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000076,-0.000000770,0.000006292,0.000000000,-0.000000000,0.000000001,-0.000000021,0.000000239,-0.000002189,0.000016282,0.000000000,-0.000000000,0.000000005,-0.000000066,0.000000693,-0.000005779,0.000039482,0.000000000,-0.000000001,0.000000016,-0.000000196,0.000001867,-0.000014304,0.000090328
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000075,-0.000000765,0.000006254,0.000000000,-0.000000000,0.000000001,-0.000000021,0.000000238,-0.000002175,0.000016185,0.000000000,-0.000000000,0.000000005,-0.000000066,0.000000689,-0.000005743,0.000039254,0.000000000,-0.000000001,0.000000016,-0.000000195,0.000001855,-0.000014219,0.000089821
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000075,-0.000000760,0.000006215,0.000000000,-0.000000000,0.000000001,-0.000000020,0.000000236,-0.000002161,0.000016089,0.000000000,-0.000000000,0.000000005,-0.000000066,0.000000684,-0.000005708,0.000039027,0.000000000,-0.000000001,0.000000016,-0.000000193,0.000001843,-0.000014134,0.000089317
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000074,-0.000000756,0.000006178,0.000000000,-0.000000000,0.000000001,-0.000000020,0.000000235,-0.000002148,0.000015994,0.000000000,-0.000000000,0.000000005,-0.000000065,0.000000680,-0.000005674,0.000038802,0.000000000,-0.000000001,0.000000016,-0.000000192,0.000001832,-0.000014050,0.000088816
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000074,-0.000000751,0.000006140,0.000000000,-0.000000000,0.000000001,-0.000000020,0.000000233,-0.000002134,0.000015899,0.000000000,-0.000000000,0.000000005,-0.000000065,0.000000676,-0.000005639,0.000038578,0.000000000,-0.000000001,0.000000015,-0.000000191,0.000001820,-0.000013967,0.000088318
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000073,-0.000000746,0.000006102,0.000000000,-0.000000000,0.000000001,-0.000000020,0.000000232,-0.000002121,0.000015805,0.000000000,-0.000000000,0.000000005,-0.000000064,0.000000671,-0.000005604,0.000038355,0.000000000,-0.000000001,0.000000015,-0.000000190,0.000001809,-0.000013883,0.000087822
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000073,-0.000000741,0.000006065,0.000000000,-0.000000000,0.000000001,-0.000000020,0.000000230,-0.000002108,0.000015711,0.000000000,-0.000000000,0.000000005,-0.000000064,0.000000667,-0.000005570,0.000038134,0.000000000,-0.000000001,0.000000015,-0.000000188,0.000001798,-0.000013801,0.000087329
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000072,-0.000000736,0.000006028,0.000000000,-0.000000000,0.000000001,-0.000000020,0.000000229,-0.000002095,0.000015617,0.000000000,-0.000000000,0.000000005,-0.000000063,0.000000663,-0.000005536,0.000037913,0.000000000,-0.000000001,0.000000015,-0.000000187,0.000001786,-0.000013719,0.000086839
0.000000000,-0.000000000,0.000000000,-0.000000006,0.000000072,-0.000000732,0.000005992,0.000000000,-0.000000000,0.000000001,-0.000000020,0.000000227,-0.000002081,0.000015525,0.000000000,-0.000000000,0.000000005,-0.000000063,0.000000659,-0.000005502,0.000037694,0.000000000,-0.000000001,0.000000015,-0.000000186,0.000001775,-0.000013637,0.000086351
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000071,-0.000000727,0.000005955,0.000000000,-0.000000000,0.000000001,-0.000000019,0.000000226,-0.000002068,0.000015432,0.000000000,-0.000000000,0.000000005,-0.000000063,0.000000654,-0.000005469,0.000037476,0.000000000,-0.000000001,0.000000015,-0.000000185,0.000001764,-0.000013556,0.000085866
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000071,-0.000000722,0.000005919,0.000000000,-0.000000000,0.000000001,-0.000000019,0.000000224,-0.000002055,0.000015341,0.000000000,-0.000000000,0.000000005,-0.000000062,0.000000650,-0.000005435,0.000037259,0.000000000,-0.000000001,0.000000015,-0.000000183,0.000001753,-0.000013475,0.000085383
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000071,-0.000000718,0.000005882,0.000000000,-0.000000000,0.000000001,-0.000000019,0.000000223,-0.000002043,0.000015249,0.000000000,-0.000000000,0.000000005,-0.000000062,0.000000646,-0.000005402,0.000037044,0.000000000,-0.000000001,0.000000015,-0.000000182,0.000001742,-0.000013395,0.000084903
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000070,-0.000000713,0.000005847,0.000000000,-0.000000000,0.000000001,-0.000000019,0.000000221,-0.000002030,0.000015159,0.000000000,-0.000000000,0.000000004,-0.000000061,0.000000642,-0.000005369,0.000036830,0.000000000,-0.000000001,0.000000015,-0.000000181,0.000001731,-0.000013315,0.000084426
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000070,-0.000000708,0.000005811,0.000000000,-0.000000000,0.000000001,-0.000000019,0.000000220,-0.000002017,0.000015069,0.000000000,-0.000000000,0.000000004,-0.000000061,0.000000638,-0.000005336,0.000036617,0.000000000,-0.000000001,0.000000015,-0.000000180,0.000001720,-0.000013236,0.000083951
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000069,-0.000000704,0.000005775,0.000000000,-0.000000000,0.000000001,-0.000000019,0.000000218,-0.000002004,0.000014979,0.000000000,-0.000000000,0.000000004,-0.000000060,0.000000634,-0.000005304,0.000036405,0.000000000,-0.000000001,0.000000014,-0.000000179,0.000001709,-0.000013157,0.000083479
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000069,-0.000000699,0.000005740,0.000000000,-0.000000000,0.000000001,-0.000000019,0.000000217,-0.000001992,0.000014890,0.000000000,-0.000000000,0.000000004,-0.000000060,0.000000629,-0.000005271,0.000036194,0.000000000,-0.000000001,0.000000014,-0.000000178,0.000001699,-0.000013078,0.000083009
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000068,-0.000000695,0.000005705,0.000000000,-0.000000000,0.000000001,-0.000000019,0.000000215,-0.000001979,0.000014801,0.000000000,-0.000000000,0.000000004,-0.000000060,0.000000625,-0.000005239,0.000035984,0.000000000,-0.000000001,0.000000014,-0.000000176,0.000001688,-0.000013000,0.000082542
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000068,-0.000000690,0.000005670,0.000000000,-0.000000000,0.000000001,-0.000000018,0.000000214,-0.000001967,0.000014713,0.000000000,-0.000000000,0.000000004,-0.000000059,0.000000621,-0.000005207,0.000035776,0.000000000,-0.000000001,0.000000014,-0.000000175,0.000001677,-0.000012923,0.000082077
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000067,-0.000000686,0.000005636,0.000000000,-0.000000000,0.000000001,-0.000000018,0.000000213,-0.000001955,0.000014626,0.000000000,-0.000000000,0.000000004,-0.000000059,0.000000617,-0.000005175,0.000035569,0.000000000,-0.000000001,0.000000014,-0.000000174,0.000001667,-0.000012846,0.000081615
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000067,-0.000000682,0.000005601,0.000000000,-0.000000000,0.000000001,-0.000000018,0.000000211,-0.000001942,0.000014538,0.000000000,-0.000000000,0.000000004,-0.000000058,0.000000613,-0.000005143,0.000035363,0.000000000,-0.000000001,0.000000014,-0.000000173,0.000001656,-0.000012769,0.000081155
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000066,-0.000000677,0.000005567,0.000000000,-0.000000000,0.000000001,-0.000000018,0.000000210,-0.000001930,0.000014452,0.000000000,-0.000000000,0.000000004,-0.000000058,0.000000610,-0.000005112,0.000035158,0.000000000,-0.000000001,0.000000014,-0.000000172,0.000001646,-0.000012693,0.000080698
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000066,-0.000000673,0.000005533,0.000000000,-0.000000000,0.000000001,-0.000000018,0.000000208,-0.000001918,0.000014366,0.000000000,-0.000000000,0.000000004,-0.000000058,0.000000606,-0.000005081,0.000034954,0.000000000,-0.000000001,0.000000014,-0.000000171,0.000001636,-0.000012617,0.000080243
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000065,-0.000000669,0.000005499,0.000000000,-0.000000000,0.000000001,-0.000000018,0.000000207,-0.000001906,0.000014280,0.000000000,-0.000000000,0.000000004,-0.000000057,0.000000602,-0.000005050,0.000034751,0.000000000,-0.000000001,0.000000014,-0.000000169,0.000001625,-0.000012542,0.000079791
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000065,-0.000000664,0.000005465,0.000000000,-0.000000000,0.000000001,-0.000000018,0.000000206,-0.000001894,0.000014195,0.000000000,-0.000000000,0.000000004,-0.000000057,0.000000598,-0.000005019,0.000034550,0.000000000,-0.000000001,0.000000014,-0.000000168,0.000001615,-0.000012467,0.000079341
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000065,-0.000000660,0.000005432,0.000000000,-0.000000000,0.000000001,-0.000000018,0.000000204,-0.000001882,0.000014110,0.000000000,-0.000000000,0.000000004,-0.000000056,0.000000594,-0.000004988,0.000034349,0.000000000,-0.000000001,0.000000013,-0.000000167,0.000001605,-0.000012392,0.000078894
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000064,-0.000000656,0.000005399,0.000000000,-0.000000000,0.000000001,-0.000000017,0.000000203,-0.000001870,0.000014026,0.000000000,-0.000000000,0.000000004,-0.000000056,0.000000590,-0.000004957,0.000034150,0.000000000,-0.000000001,0.000000013,-0.000000166,0.000001595,-0.000012318,0.000078449
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000064,-0.000000652,0.000005365,0.000000000,-0.000000000,0.000000001,-0.000000017,0.000000202,-0.000001859,0.000013943,0.000000000,-0.000000000,0.000000004,-0.000000056,0.000000586,-0.000004927,0.000033952,0.000000000,-0.000000001,0.000000013,-0.000000165,0.000001585,-0.000012245,0.000078006
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000063,-0.000000647,0.000005333,0.000000000,-0.000000000,0.000000001,-0.000000017,0.000000200,-0.000001847,0.000013859,0.000000000,-0.000000000,0.000000004,-0.000000055,0.000000583,-0.000004897,0.000033754,0.000000000,-0.000000001,0.000000013,-0.000000164,0.000001575,-0.000012171,0.000077566
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000063,-0.000000643,0.000005300,0.000000000,-0.000000000,0.000000001,-0.000000017,0.000000199,-0.000001835,0.000013777,0.000000000,-0.000000000,0.000000004,-0.000000055,0.000000579,-0.000004867,0.000033558,0.000000000,-0.000000001,0.000000013,-0.000000163,0.000001565,-0.000012099,0.000077128
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000062,-0.000000639,0.000005268,0.000000000,-0.000000000,0.000000001,-0.000000017,0.000000198,-0.000001824,0.000013695,0.000000000,-0.000000000,0.000000004,-0.000000055,0.000000575,-0.000004837,0.000033364,0.000000000,-0.000000001,0.000000013,-0.000000162,0.000001555,-0.000012026,0.000076693
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000062,-0.000000635,0.000005235,0.000000000,-0.000000000,0.000000001,-0.000000017,0.000000196,-0.000001812,0.000013613,0.000000000,-0.000000000,0.000000004,-0.000000054,0.000000571,-0.000004807,0.000033170,0.000000000,-0.000000001,0.000000013,-0.000000161,0.000001545,-0.000011954,0.000076260
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000062,-0.000000631,0.000005203,0.000000000,-0.000000000,0.000000001,-0.000000017,0.000000195,-0.000001801,0.000013532,0.000000000,-0.000000000,0.000000004,-0.000000054,0.000000568,-0.000004778,0.000032977,0.000000000,-0.000000001,0.000000013,-0.000000160,0.000001535,-0.000011883,0.000075829
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000061,-0.000000627,0.000005171,0.000000000,-0.000000000,0.000000001,-0.000000017,0.000000194,-0.000001790,0.000013451,0.000000000,-0.000000000,0.000000004,-0.000000054,0.000000564,-0.000004748,0.000032785,0.000000000,-0.000000001,0.000000013,-0.000000159,0.000001526,-0.000011812,0.000075400
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000061,-0.000000623,0.000005140,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000193,-0.000001778,0.000013370,0.000000000,-0.000000000,0.000000004,-0.000000053,0.000000560,-0.000004719,0.000032595,0.000000000,-0.000000001,0.000000013,-0.000000158,0.000001516,-0.000011741,0.000074974
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000060,-0.000000619,0.000005108,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000191,-0.000001767,0.000013290,0.000000000,-0.000000000,0.000000004,-0.000000053,0.000000557,-0.000004690,0.000032405,0.000000000,-0.000000001,0.000000013,-0.000000157,0.000001507,-0.000011671,0.000074550
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000060,-0.000000615,0.000005077,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000190,-0.000001756,0.000013211,0.000000000,-0.000000000,0.000000004,-0.000000052,0.000000553,-0.000004661,0.000032217,0.000000000,-0.000000001,0.000000013,-0.000000156,0.000001497,-0.000011601,0.000074129
0.000000000,-0.000000000,0.000000000,-0.000000005,0.000000060,-0.000000611,0.000005046,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000189,-0.000001745,0.000013132,0.000000000,-0.000000000,0.000000004,-0.000000052,0.000000550,-0.000004633,0.000032029,0.000000000,-0.000000001,0.000000012,-0.000000154,0.000001488,-0.000011531,0.000073710
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000059,-0.000000607,0.000005015,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000188,-0.000001734,0.000013054,0.000000000,-0.000000000,0.000000004,-0.000000052,0.000000546,-0.000004604,0.000031843,0.000000000,-0.000000001,0.000000012,-0.000000153,0.000001478,-0.000011462,0.000073293
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000059,-0.000000603,0.000004984,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000186,-0.000001723,0.000012976,0.000000000,-0.000000000,0.000000004,-0.000000051,0.000000543,-0.000004576,0.000031658,0.000000000,-0.000000001,0.000000012,-0.000000152,0.000001469,-0.000011394,0.000072878
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000058,-0.000000599,0.000004953,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000185,-0.000001712,0.000012898,0.000000000,-0.000000000,0.000000004,-0.000000051,0.000000539,-0.000004548,0.000031473,0.000000000,-0.000000001,0.000000012,-0.000000151,0.000001460,-0.000011325,0.000072465
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000058,-0.000000595,0.000004923,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000184,-0.000001701,0.000012821,0.000000000,-0.000000000,0.000000004,-0.000000051,0.000000536,-0.000004520,0.000031290,0.000000000,-0.000000001,0.000000012,-0.000000150,0.000001450,-0.000011257,0.000072055
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000058,-0.000000591,0.000004893,0.000000000,-0.000000000,0.000000001,-0.000000016,0.000000183,-0.000001691,0.000012744,0.000000000,-0.000000000,0.000000004,-0.000000050,0.000000532,-0.000004492,0.000031108,0.000000000,-0.000000001,0.000000012,-0.000000149,0.000001441,-0.000011190,0.000071647
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000057,-0.000000588,0.000004862,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000181,-0.000001680,0.000012668,0.000000000,-0.000000000,0.000000004,-0.000000050,0.000000529,-0.000004464,0.000030927,0.000000000,-0.000000001,0.000000012,-0.000000148,0.000001432,-0.000011123,0.000071241
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000057,-0.000000584,0.000004833,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000180,-0.000001669,0.000012592,0.000000000,-0.000000000,0.000000004,-0.000000050,0.000000525,-0.000004437,0.000030746,0.000000000,-0.000000001,0.000000012,-0.000000147,0.000001423,-0.000011056,0.000070838
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000056,-0.000000580,0.000004803,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000179,-0.000001659,0.000012517,0.000000000,-0.000000000,0.000000004,-0.000000049,0.000000522,-0.000004410,0.000030567,0.000000000,-0.000000001,0.000000012,-0.000000146,0.000001414,-0.000010990,0.000070436
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000056,-0.000000576,0.000004773,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000178,-0.000001648,0.000012442,0.000000000,-0.000000000,0.000000004,-0.000000049,0.000000518,-0.000004383,0.000030389,0.000000000,-0.000000001,0.000000012,-0.000000146,0.000001405,-0.000010924,0.000070037
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000056,-0.000000572,0.000004744,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000177,-0.000001638,0.000012367,0.000000000,-0.000000000,0.000000004,-0.000000049,0.000000515,-0.000004356,0.000030212,0.000000000,-0.000000001,0.000000012,-0.000000145,0.000001396,-0.000010858,0.000069640
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000055,-0.000000569,0.000004715,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000175,-0.000001628,0.000012293,0.000000000,-0.000000000,0.000000003,-0.000000048,0.000000512,-0.000004329,0.000030036,0.000000000,-0.000000001,0.000000012,-0.000000144,0.000001388,-0.000010793,0.000069245
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000055,-0.000000565,0.000004686,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000174,-0.000001617,0.000012219,0.000000000,-0.000000000,0.000000003,-0.000000048,0.000000508,-0.000004302,0.000029860,0.000000000,-0.000000001,0.000000011,-0.000000143,0.000001379,-0.000010728,0.000068852
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000055,-0.000000561,0.000004657,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000173,-0.000001607,0.000012146,0.000000000,-0.000000000,0.000000003,-0.000000048,0.000000505,-0.000004276,0.000029686,0.000000000,-0.000000001,0.000000011,-0.000000142,0.000001370,-0.000010664,0.000068462
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000054,-0.000000558,0.000004628,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000172,-0.000001597,0.000012073,0.000000000,-0.000000000,0.000000003,-0.000000047,0.000000502,-0.000004249,0.000029513,0.000000000,-0.000000001,0.000000011,-0.000000141,0.000001361,-0.000010600,0.000068073
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000054,-0.000000554,0.000004600,0.000000000,-0.000000000,0.000000001,-0.000000015,0.000000171,-0.000001587,0.000012001,0.000000000,-0.000000000,0.000000003,-0.000000047,0.000000499,-0.000004223,0.000029341,0.000000000,-0.000000001,0.000000011,-0.000000140,0.000001353,-0.000010536,0.000067687
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000053,-0.000000551,0.000004572,0.000000000,-0.000000000,0.000000001,-0.000000014,0.000000170,-0.000001577,0.000011929,0.000000000,-0.000000000,0.000000003,-0.000000047,0.000000495,-0.000004197,0.000029169,0.000000000,-0.000000001,0.000000011,-0.000000139,0.000001344,-0.000010473,0.000067302
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000053,-0.000000547,0.000004543,0.000000000,-0.000000000,0.000000001,-0.000000014,0.000000169,-0.000001567,0.000011857,0.000000000,-0.000000000,0.000000003,-0.000000046,0.000000492,-0.000004171,0.000028999,0.000000000,-0.000000001,0.000000011,-0.000000138,0.000001336,-0.000010410,0.000066920
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000053,-0.000000544,0.000004515,0.000000000,-0.000000000,0.000000001,-0.000000014,0.000000168,-0.000001557,0.000011786,0.000000000,-0.000000000,0.000000003,-0.000000046,0.000000489,-0.000004145,0.000028830,0.000000000,-0.000000001,0.000000011,-0.000000137,0.000001327,-0.000010347,0.000066540
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000052,-0.000000540,0.000004488,0.000000000,-0.000000000,0.000000001,-0.000000014,0.000000166,-0.000001547,0.000011715,0.000000000,-0.000000000,0.000000003,-0.000000046,0.000000486,-0.000004120,0.000028661,0.000000000,-0.000000001,0.000000011,-0.000000136,0.000001319,-0.000010285,0.000066162
0.000000000,-0.000000000,0.000000000,-0.000000004,0.000000052,-0.000000537,0.000004460,0.000000000,-0.000000000,0.000000001,-0.000000014,0.000000165,-0.000001538,0.000011645,0.000000000,-0.000000000,0.000000003,-0.000000045,0.000000483,-0.000004094,0.000028494,0.000000000,-0.000000001,0.000000011,-0.000000135,0.000001311,-0.000010223,0.000065786
